"V2" "V1" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "Name" "POP"
"3670" "HG02449.1kg" "HG02449" -0.0348399 0.0217893 -0.00561407 -0.00323246 -0.000977073 -0.00204527 0.00387614 -0.00163105 0.000548761 0.000210763 0.000811568 0.00237833 0.00129513 7.40974e-06 -0.000709321 -0.00042442 0.0031102 0.00136763 -0.000931049 0.000405744 "HG02449" "African-Americans"
"3671" "HG02450.1kg" "HG02450" -0.0337635 0.0217226 -0.00504315 -0.00352672 -0.000977853 9.86556e-05 0.00372365 -0.00163024 -0.000553792 0.00173623 -0.00183908 -0.000396004 0.000776543 0.00121066 0.00295471 -0.000593878 0.0028714 -0.000865445 0.00324879 9.35736e-05 "HG02450" "African-Americans"
"3672" "HG02455.1kg" "HG02455" -0.0307959 0.0202095 -0.00552323 -0.00289125 -0.00162611 -0.00421618 0.00548083 0.00135006 0.000388141 -0.000292602 0.00271667 -0.00230222 0.000712612 -0.000862854 0.00292228 0.000283952 -0.000536499 -0.00290901 0.00405048 -3.97567e-05 "HG02455" "African-Americans"
"3673" "HG02470.1kg" "HG02470" -0.0341756 0.022101 -0.00497259 -0.00215106 -0.00287487 -0.000275997 0.00214884 0.00015199 0.00173782 0.000785299 0.00279361 0.000347898 3.67972e-05 -0.000465407 0.00250674 0.00110915 -0.000263997 0.00368392 -0.00146667 0.00222827 "HG02470" "African-Americans"
"3674" "HG02471.1kg" "HG02471" -0.0340432 0.0217098 -0.00507564 -0.00235007 -0.00134548 -0.00176966 0.0017112 -7.37372e-05 -0.00206063 -0.0012016 -0.00130445 -0.000176397 0.00261412 0.00122101 -0.000176493 0.00166888 -0.000287344 0.00102713 0.00089016 0.000142857 "HG02471" "African-Americans"
"3675" "HG02476.1kg" "HG02476" -0.0301453 0.0203702 -0.00591838 -0.00096672 -0.000862947 -0.00242309 0.00371593 0.00021617 0.00255254 -0.00194322 -0.00040523 -0.000465225 -0.00398938 -0.000350584 0.00166821 -0.00201583 -0.00204566 0.00170899 -0.000844893 -0.00196259 "HG02476" "African-Americans"
"3676" "HG02477.1kg" "HG02477" -0.0311954 0.0205708 -0.00534434 -0.00176641 -0.000626699 -0.0018141 0.00351831 -0.00116754 -0.0024904 -0.0010356 -0.00291489 0.00193304 0.00186749 -0.000247137 -0.000558302 0.00147075 -0.00642918 0.00106038 0.00145116 8.24028e-05 "HG02477" "African-Americans"
"3677" "HG02479.1kg" "HG02479" -0.0331985 0.0213845 -0.00621532 -0.00287041 -0.0011172 -0.00074463 0.00369318 -0.00111478 0.00100277 0.00174515 0.000719439 -0.000372824 -0.000448432 0.00111618 0.000534939 -0.00289769 -0.00269295 0.000630294 0.000783101 -2.15981e-05 "HG02479" "African-Americans"
"3678" "HG02481.1kg" "HG02481" -0.0337779 0.0213627 -0.00520583 -0.00297494 -0.00191463 -0.00122968 0.00141293 -0.000715788 -0.0023172 -0.000934284 3.06746e-05 -0.000937829 -0.00224556 0.00143144 -0.000842406 -0.00100826 -9.17809e-05 -0.00120011 -0.000772224 0.00315634 "HG02481" "African-Americans"
"3679" "HG02484.1kg" "HG02484" -0.032453 0.0214013 -0.00531871 -0.00368748 -0.00146795 -0.00133748 0.00325449 -0.000355076 -0.00177051 -0.000989185 0.00126235 -0.00209475 -0.00208772 0.00189302 0.000324946 -0.001246 1.8774e-05 0.000102526 0.0020554 0.00170898 "HG02484" "African-Americans"
"3680" "HG02485.1kg" "HG02485" -0.0250919 0.0182476 -0.00630179 -0.00113208 -0.000241259 -0.00386036 0.00735866 0.00127344 -0.0038444 -0.000141705 0.0016907 0.00462833 0.00219106 -0.000789398 -0.00475506 -0.00112063 -0.00202784 -8.95622e-05 0.00226268 0.00146045 "HG02485" "African-Americans"
"3681" "HG02489.1kg" "HG02489" -0.0318438 0.0210116 -0.00597729 -0.00214013 -0.00106933 -0.00107285 0.00285026 -0.000291364 -0.003325 0.00333738 -0.0037266 -0.00189235 -0.00152308 0.0004462 0.00283764 -0.000124593 0.00366033 0.000911969 -0.000882726 -0.000819485 "HG02489" "African-Americans"
"3682" "HG02496.1kg" "HG02496" -0.033646 0.0215125 -0.00603773 -0.00296673 -0.00108506 -0.00270279 0.00463147 -0.00080703 -0.00107009 -0.00360963 0.000956035 0.000902281 -0.00298852 0.00250141 0.000725439 0.00055492 -0.000730151 0.00125494 0.00204386 -0.000940706 "HG02496" "African-Americans"
"3683" "HG02497.1kg" "HG02497" -0.0352206 0.0222442 -0.00448285 -0.00166998 0.00042464 0.000198302 0.0019908 -0.00131169 0.00103658 0.000870549 0.00159904 -0.00167059 -0.00132657 0.00155862 0.000627378 -0.00151795 -0.00196824 0.000695102 -0.000531861 0.00517266 "HG02497" "African-Americans"
"3684" "HG02501.1kg" "HG02501" -0.0273992 0.0188364 -0.00627063 -8.74356e-05 -0.00164316 -0.000723338 0.00540104 0.000212543 -0.00479946 -0.000823328 0.00237509 0.00111128 -0.00336992 0.00316622 -0.00339089 -0.00193836 -0.00370677 0.000803883 0.00334839 0.00104836 "HG02501" "African-Americans"
"3685" "HG02502.1kg" "HG02502" -0.0289738 0.019318 -0.00656057 -0.000433999 -0.000448347 -0.00293657 0.00445201 0.000692985 -0.000932855 -0.00262403 0.00163017 0.00111708 0.000198544 0.000584951 -0.000168029 0.000211357 0.00128764 -2.33931e-05 0.00206822 0.00179393 "HG02502" "African-Americans"
"3686" "HG02505.1kg" "HG02505" -0.0331892 0.0213901 -0.00565108 -0.00129562 -0.00227191 -0.0027922 0.00246253 -0.00130126 0.00195623 0.000853887 0.00130416 0.000667961 0.00197768 -3.38831e-05 0.00184569 -0.0030697 0.000489118 -0.000123042 -0.00271439 0.00106219 "HG02505" "African-Americans"
"3687" "HG02508.1kg" "HG02508" -0.0342067 0.0212295 -0.00502822 -0.00301787 -0.00106063 -0.00263022 0.00279625 0.000444798 0.000885003 0.00130529 0.00189865 0.000771003 -0.00219555 0.000163393 0.00252189 -0.000686931 0.000223925 0.00160054 -0.000280047 0.00185392 "HG02508" "African-Americans"
"3688" "HG02511.1kg" "HG02511" -0.035194 0.0217054 -0.00549301 -0.00243435 -0.00146927 -0.0012282 0.00258852 0.000457909 -0.00104982 0.00113475 -0.00193484 0.000179806 -0.00453152 0.000782373 -0.00432128 0.00166991 0.00236256 -1.89741e-05 0.00257103 0.00133901 "HG02511" "African-Americans"
"3689" "HG02536.1kg" "HG02536" -0.0289936 0.0195464 -0.00673926 -4.92896e-05 -0.000376148 -0.00293715 0.00688116 0.00132219 0.0015279 0.000554186 -0.00148253 -0.0018693 -0.000463444 -0.000253061 0.00237837 -0.000218928 -0.000413886 0.000576085 -0.00129136 0.000143176 "HG02536" "African-Americans"
"3690" "HG02537.1kg" "HG02537" -0.0349969 0.0217765 -0.00552145 -0.00314142 -0.00202572 -6.66418e-05 0.00495565 0.00275635 0.000728158 0.000653627 0.00164851 0.00160442 0.00565051 -0.00229296 -0.00139632 0.00178146 0.000121425 -0.00199575 -0.00238077 -0.00259254 "HG02537" "African-Americans"
"3691" "HG02541.1kg" "HG02541" -0.0284672 0.0194374 -0.00525884 -0.00227884 -0.00111766 -0.00135421 0.00418092 0.000804215 -0.00079634 -0.0018944 -0.00175282 -0.00179307 0.00429483 0.00207799 0.00624623 -0.00131481 -0.000206185 0.00120361 -0.000391391 0.00151787 "HG02541" "African-Americans"
"3692" "HG02545.1kg" "HG02545" -0.033602 0.021697 -0.00495273 -0.00352807 -0.00229101 -0.00232101 0.00239167 0.00173191 0.000278196 0.000623762 -0.0013194 -0.00156633 -0.000614223 0.00208556 3.31057e-05 -0.00283691 -0.00223752 0.00175355 0.00263777 0.00210888 "HG02545" "African-Americans"
"3693" "HG02546.1kg" "HG02546" -0.0343237 0.0215222 -0.00567759 -0.0027811 -9.95309e-05 -0.00298907 0.00282654 0.00119122 0.00146919 0.00112743 -0.00411575 0.000625843 -0.0033948 -0.00248855 0.000545018 0.00207338 -0.00145088 0.00243215 0.00217096 0.00172151 "HG02546" "African-Americans"
"3694" "HG02549.1kg" "HG02549" -0.0357444 0.0226431 -0.00539766 -0.00334932 -0.00148156 -0.00212333 0.00449315 -0.00139509 0.00183283 0.000639734 0.000503112 0.00113724 0.00232349 -0.00343167 -0.00058613 0.00367848 -0.0011162 -0.00159346 0.000899911 0.000645284 "HG02549" "African-Americans"
"3695" "HG02554.1kg" "HG02554" -0.0328129 0.0211044 -0.00511499 -0.0020803 -0.00048777 -0.00119122 0.00282911 -0.000660351 -0.00138081 0.00259647 0.000377889 -0.000895401 0.00421589 -0.00131728 0.000344121 -0.00118728 -0.00107497 -0.00678083 0.000613172 0.000230954 "HG02554" "African-Americans"
"3696" "HG02555.1kg" "HG02555" -0.0326802 0.0209975 -0.0058485 -0.00204399 -0.00173498 -0.000890785 0.00200158 -0.00308792 0.00245288 -0.0023243 -0.000336157 -0.00163054 0.000338565 -0.00508468 -0.00225822 -0.00360631 -0.0015324 0.00337725 0.000643396 0.00157326 "HG02555" "African-Americans"
"3697" "HG02557.1kg" "HG02557" -0.0349256 0.0216724 -0.00470382 -0.00274574 -0.00195574 -0.00218645 0.003329 -0.00115604 -0.000892957 -0.000513884 -0.00491466 -0.00127753 -0.000820167 0.00107576 0.00161221 -0.00331137 0.00315664 -0.00180965 -0.0044664 -0.00165015 "HG02557" "African-Americans"
"3698" "HG02558.1kg" "HG02558" -0.0328944 0.0214877 -0.00446012 -0.0021822 -0.00169846 -0.00278469 0.00231437 0.000510461 0.00351726 0.00116124 -0.00100313 -0.00205414 0.00237113 0.000311057 -0.000408244 0.000998158 -0.00137596 -0.000252545 0.00158965 0.0021703 "HG02558" "African-Americans"
"3699" "HG02577.1kg" "HG02577" -0.027018 0.0193648 -0.00631428 -0.00109977 -0.00139544 -0.00156043 0.00373026 0.00139803 -0.00286343 0.00153104 0.00100229 -0.0024708 0.00381823 0.000844882 0.00193875 -0.00132598 -0.000372573 0.000683684 0.00192353 -0.00170702 "HG02577" "African-Americans"
"3700" "HG02580.1kg" "HG02580" -0.0307072 0.0203852 -0.00575013 -0.00104078 -0.00217022 -0.00282653 0.00569123 0.00180097 0.000326704 -0.0025517 0.00113463 -0.000140557 -0.0014945 0.00147531 -0.000321513 -0.000989939 0.00093598 0.00135112 0.0034187 0.000317854 "HG02580" "African-Americans"
"3701" "HG02922.1kg" "HG02922" -0.0380235 0.0236135 -0.00514497 -0.00403468 -0.00173056 -0.000123916 0.0012478 -0.00258613 0.00271359 0.00250059 -0.00235448 -0.00111544 -0.00102836 0.00357376 -0.000320864 -0.00095746 -0.00266862 0.000136654 -0.00373708 -0.00051319 "HG02922" "Esan"
"3702" "HG02922.lazaridis-2014" "HG02922" -0.0379396 0.0235646 -0.00507916 -0.00409695 -0.00178196 -7.36317e-05 0.000957096 -0.00248724 0.00303611 0.00228031 -0.00228416 -0.00118888 -0.00123886 0.00354527 -2.62035e-05 -0.000770676 -0.00270755 0.000127993 -0.00380461 -0.000609535 "HG02922" "Esan"
"3703" "HG02923.1kg" "HG02923" -0.0379832 0.0233082 -0.00546777 -0.00413502 -0.00153337 -0.00222785 0.00275286 -0.000630711 0.00113459 -0.000414487 0.00148981 -0.000403803 0.000827963 -0.0019393 0.00477978 0.00194906 -0.00386977 -0.00286433 0.000700644 -0.000633479 "HG02923" "Esan"
"3704" "HG02923.lazaridis-2014" "HG02923" -0.0378756 0.0232835 -0.00541786 -0.00437173 -0.00145351 -0.00221987 0.00231918 -0.00063481 0.00133602 -0.000539943 0.00146136 -0.000219652 0.000891788 -0.00192252 0.00469643 0.0020126 -0.00398588 -0.00287232 0.000653158 -0.000731589 "HG02923" "Esan"
"3705" "HG02938.1kg" "HG02938" -0.0381151 0.0234759 -0.0052563 -0.00299188 0.000511955 -0.00130169 0.00343469 -0.000535067 0.00098358 0.000587963 -0.00128115 0.000428231 0.00154977 -0.000723766 0.00325903 0.0014956 -0.00111535 -0.000601853 0.00213158 0.00111309 "HG02938" "Esan"
"3706" "HG02941.1kg" "HG02941" -0.0379766 0.023289 -0.00460775 -0.00464225 -0.000871863 -0.00202904 0.00149074 -0.000561356 0.00184463 0.00101767 0.0011862 -0.000942464 0.00279713 -0.00683116 0.00277103 0.00399425 -0.00299297 -0.00481944 0.000804133 -0.00370978 "HG02941" "Esan"
"3707" "HG02943.1kg" "HG02943" -0.0378626 0.0237968 -0.00446301 -0.00553395 -0.00167588 -0.00246961 0.00234252 -0.000444407 0.00133847 0.00100191 0.00126545 -0.00297778 -0.00332481 0.00100196 0.00192858 -0.00301579 0.00226015 -0.00369389 -0.00321429 0.00474209 "HG02943" "Esan"
"3708" "HG02943.lazaridis-2014" "HG02943" -0.0376438 0.023746 -0.00436688 -0.00551713 -0.00168533 -0.0025328 0.00198068 -0.000372738 0.00141482 0.000762626 0.00115362 -0.00318507 -0.00347788 0.000990421 0.00189862 -0.00307168 0.00258572 -0.00360677 -0.00319635 0.00478337 "HG02943" "Esan"
"3709" "HG02944.1kg" "HG02944" -0.0379219 0.0237104 -0.00508823 -0.00329526 -0.00109835 -0.00203698 0.00266304 0.000628718 0.000384466 0.000524158 0.00126451 0.00220582 -0.00266486 -0.00053392 -0.00109144 0.000241299 0.00109449 -0.00284429 -0.000279601 -0.00149482 "HG02944" "Esan"
"3710" "HG02946.1kg" "HG02946" -0.0379479 0.0237016 -0.00455036 -0.00479132 -0.000797179 -0.00162215 0.00158299 -0.00135096 0.000658923 3.78995e-06 0.000318153 -0.000245409 -0.000908701 0.000280193 -0.00101848 0.000496232 9.02696e-05 -0.000757722 -0.00109324 0.00329851 "HG02946" "Esan"
"3711" "HG02947.1kg" "HG02947" -0.0380989 0.0234128 -0.00522017 -0.00373178 -0.00119886 -0.00305085 0.00322451 -0.000589168 0.00106079 -0.00119675 -0.00065818 -0.00107781 -0.00182062 -0.00284643 -0.000974653 -0.000605264 0.00120903 0.000403712 0.000973055 0.000252704 "HG02947" "Esan"
"3712" "HG02952.1kg" "HG02952" -0.0378138 0.0232489 -0.00510039 -0.00365669 -0.000664144 -0.000809384 0.0015419 -0.000823313 -0.00126322 0.000551661 0.000430975 -0.000708217 -0.00325907 -3.94765e-05 0.000548994 -0.00170294 -0.000216011 0.000672385 -0.000580704 0.00228844 "HG02952" "Esan"
"3713" "HG02953.1kg" "HG02953" -0.037975 0.023143 -0.00515152 -0.00440495 -0.00165396 -0.000904944 0.00151562 -0.00072297 -0.00017275 -0.00106732 0.000487382 0.0011977 -0.00112737 0.00203276 -0.000145689 -0.00151913 -0.0024978 0.000113609 0.00180933 0.00102839 "HG02953" "Esan"
"3714" "HG02968.1kg" "HG02968" -0.038006 0.023115 -0.00466808 -0.00366984 -0.00156754 -0.00140506 0.00212941 0.00175254 0.00114016 0.0029506 0.000125168 -0.00140232 -0.00143503 -0.00112074 0.000503258 -0.00180076 0.00201342 0.00128063 0.000642214 0.000308488 "HG02968" "Esan"
"3715" "HG02970.1kg" "HG02970" -0.0379149 0.0234429 -0.00511085 -0.00435286 -0.00120881 -0.00018574 0.000597272 -0.000379962 -0.00116496 0.000605657 0.000660599 0.00149984 -0.000913044 -0.00334073 -0.00035016 0.00420031 -0.000864302 -0.00209432 -0.00276458 -0.000644507 "HG02970" "Esan"
"3716" "HG02971.1kg" "HG02971" -0.0377027 0.0237394 -0.00588134 -0.00398077 -0.00169174 -0.000111543 0.0001511 -0.0010727 -0.000189761 0.000852826 -0.000305205 0.00213065 0.00234623 -0.00482093 0.00108837 0.000899259 0.00107727 -0.00117194 0.000572245 -0.000413416 "HG02971" "Esan"
"3717" "HG02973.1kg" "HG02973" -0.0384285 0.0236612 -0.00519301 -0.00436006 -0.00154318 -0.00185269 0.00176344 -0.00188815 0.000773909 -0.00111657 0.00138132 -0.000891678 -0.000667609 -0.0039237 -0.000830433 0.000623604 0.000137043 -0.00039139 -0.00313439 0.00103738 "HG02973" "Esan"
"3718" "HG02974.1kg" "HG02974" -0.037711 0.0234788 -0.00522494 -0.00499862 -0.00140467 -0.00140168 0.00255551 -0.000341984 0.00260789 -0.000329053 0.000966066 -0.00313516 -0.004002 0.00454635 0.000130246 0.00322479 -0.00141094 5.38679e-05 0.00256239 -0.00245885 "HG02974" "Esan"
"3719" "HG02974.lazaridis-2014" "HG02974" -0.0375437 0.0234154 -0.00513165 -0.00495119 -0.00134363 -0.00127548 0.00236179 -0.000419222 0.00283319 -0.000359294 0.000956007 -0.00325214 -0.0040051 0.00455106 0.000187301 0.00318354 -0.00152355 -0.000110301 0.00252476 -0.0026567 "HG02974" "Esan"
"3720" "HG02976.1kg" "HG02976" -0.0376951 0.0230178 -0.00534208 -0.00559176 -0.00191316 -0.000304509 0.00216349 -0.0012891 -0.00106433 0.00102046 0.000888338 0.000122397 0.000339908 -0.00274659 0.000944715 0.000595041 -0.0016823 -0.00162722 -0.00292777 0.000172577 "HG02976" "Esan"
"3721" "HG02977.1kg" "HG02977" -0.0381019 0.0231883 -0.0047539 -0.00327092 -0.00159223 -0.00175568 0.00310516 -0.000650663 0.00347881 0.00345565 0.0012663 0.00441717 -0.000751625 0.00410418 0.00125025 0.00104924 -0.00152985 -0.00278425 -0.000379944 -0.000871032 "HG02977" "Esan"
"3722" "HG02979.1kg" "HG02979" -0.0378516 0.023347 -0.0042634 -0.00439955 -0.000556592 -0.00137214 -0.000316357 -0.000446415 0.0011138 0.000710652 0.00108827 0.00287303 -0.00108279 -0.00238022 -0.000433317 0.00204989 -0.00143489 -0.000732608 -0.00114426 -0.00109895 "HG02979" "Esan"
"3723" "HG02981.1kg" "HG02981" -0.0380138 0.0230019 -0.00503053 -0.00383979 -0.000275531 -0.00193447 0.00353454 -0.00222022 0.000334837 -0.00138491 0.000375913 -0.000980268 -0.00184792 -0.00397855 0.000571721 0.000718227 -0.00116015 -0.00197472 -0.00152939 -0.000206661 "HG02981" "Esan"
"3724" "HG03052.1kg" "HG03052" -0.03769 0.023104 -0.00491668 -0.0031212 -0.00209292 -0.000997662 0.00046018 -0.00253859 0.000872408 -0.00175444 0.00169637 -9.48638e-05 -0.00256012 0.00234986 -0.00273738 0.000222972 -0.0013232 0.000566564 0.00547822 -0.000157088 "HG03052" "Mende"
"3725" "HG03052.lazaridis-2014" "HG03052" -0.0374983 0.0229942 -0.00489157 -0.00315964 -0.00204217 -0.00111238 -2.94236e-05 -0.00248427 0.000834072 -0.00200575 0.00174187 -0.000151891 -0.00269874 0.00225149 -0.00261529 0.000416255 -0.00148253 0.000487014 0.00556257 -0.000106045 "HG03052" "Mende"
"3726" "HG03054.1kg" "HG03054" -0.0379689 0.0228613 -0.00479779 -0.00401015 -0.00078483 -0.00213961 0.00271882 -0.0014374 0.00147937 -0.000627037 -0.00106513 0.00118118 -0.00187655 0.00293561 0.000278953 0.00105961 0.000196267 0.0035698 -0.000556441 -0.000148241 "HG03054" "Mende"
"3727" "HG03055.1kg" "HG03055" -0.0373844 0.0228613 -0.00495001 -0.00400179 -0.000221696 -0.00116 0.00114856 -0.00216546 0.00125737 -0.00119041 5.42075e-05 -5.6561e-05 -0.000886096 0.00157765 0.00158017 0.000697067 0.000930809 -0.00170529 0.00118201 -0.000706299 "HG03055" "Mende"
"3728" "HG03057.1kg" "HG03057" -0.037746 0.0227707 -0.00491161 -0.00346624 -0.000820066 -0.00186015 0.00164357 -0.00259705 0.000468666 -0.000561949 -0.00197864 0.00495239 -0.00146828 -0.000356714 0.00130005 0.00105215 0.00191059 -0.00228567 -0.00220225 0.00181951 "HG03057" "Mende"
"3729" "HG03057.lazaridis-2014" "HG03057" -0.0375185 0.0227054 -0.00481434 -0.00337355 -0.000768968 -0.00182389 0.00173401 -0.00241838 0.000664799 -0.000527565 -0.0018573 0.00492446 -0.0013398 -0.000357811 0.00148639 0.00120126 0.00183977 -0.00244642 -0.00213846 0.001835 "HG03057" "Mende"
"3730" "HG03058.1kg" "HG03058" -0.0375378 0.0227684 -0.00472173 -0.00405336 -0.00204874 -0.0016483 0.00187628 -0.000863322 0.000538336 -0.000688209 -4.82854e-05 -0.000386102 -0.00385107 0.00206539 -0.00155322 -0.000125912 -0.000395585 0.00107799 0.00293025 -0.000512528 "HG03058" "Mende"
"3731" "HG03060.1kg" "HG03060" -0.0374354 0.0229625 -0.00414743 -0.00315471 -0.000961697 -0.00137994 0.00121397 0.000612843 0.00124803 -0.00183739 0.00204521 -0.00294334 -0.000319124 0.00147125 8.39949e-05 -0.00136483 -0.000152645 0.00125014 0.00283105 0.00211796 "HG03060" "Mende"
"3732" "HG03061.1kg" "HG03061" -0.037897 0.0229126 -0.00549992 -0.0043647 -0.00168419 -0.000812828 0.0011603 -0.00184183 -0.000135638 0.00108803 -0.000632187 -0.000610923 0.00161346 0.0020656 -0.00530329 0.000541693 0.0029146 0.00310483 -0.000193008 -0.00408082 "HG03061" "Mende"
"3733" "HG03063.1kg" "HG03063" -0.0373964 0.0231646 -0.00484097 -0.00294923 -0.000251115 -0.00151303 0.00184545 -0.00233252 6.98977e-05 -0.000614821 -0.00166667 0.00133065 -0.0006659 -0.000497085 0.00068978 -0.00107335 -0.00124596 -7.72142e-05 0.00234617 -0.000992917 "HG03063" "Mende"
"3734" "HG03064.1kg" "HG03064" -0.0377627 0.0228825 -0.00465577 -0.00381614 -0.000921221 1.07365e-05 -0.00116285 0.00166387 0.00137672 -0.000919476 0.000807396 0.00231415 0.000184467 -0.000464262 -0.00326222 -0.00296902 0.00281382 -0.00138729 -0.000481281 0.000101829 "HG03064" "Mende"
"3735" "HG03066.1kg" "HG03066" -0.0376989 0.0228695 -0.00508261 -0.00193945 -0.00116481 -0.000675017 0.00225471 -0.00276668 0.00142716 0.00060483 0.00114445 -0.00267857 0.00127326 0.00390889 -0.00101811 -0.000863242 0.000633222 -0.000239412 -0.000389903 -0.000233895 "HG03066" "Mende"
"3736" "HG03069.1kg" "HG03069" -0.0376923 0.0232105 -0.0051685 -0.00353617 -0.00119409 -0.000452947 0.00185082 -0.00189588 0.000435828 0.00100063 0.0035494 -0.000644751 -0.00108893 -0.0032207 0.000108268 -0.0026255 -0.00138976 1.61887e-05 0.000205021 -0.000891187 "HG03069" "Mende"
"3737" "HG03069.lazaridis-2014" "HG03069" -0.0374332 0.0230445 -0.00508941 -0.00373651 -0.00142281 -0.00029221 0.00148899 -0.00171025 0.000369761 0.000891702 0.00356216 -0.000644425 -0.000944905 -0.00351836 0.000303237 -0.00244134 -0.00116778 -0.000226752 -0.00022642 -0.000834245 "HG03069" "Mende"
"3738" "HG03072.1kg" "HG03072" -0.0376603 0.0227806 -0.0049535 -0.00315431 -0.00182295 -0.00015818 0.00218616 -0.00111384 0.00280135 -0.00259453 0.00111835 -0.00147327 -0.00531939 0.00213964 0.000680873 -0.00469679 -0.00216616 0.00511986 -0.00534418 -0.000331429 "HG03072" "Mende"
"3739" "HG03072.lazaridis-2014" "HG03072" -0.0374229 0.0226765 -0.00488193 -0.00321507 -0.00182593 -4.55341e-05 0.00201098 -0.000962945 0.00292495 -0.0024749 0.00115528 -0.00134198 -0.00530353 0.00204721 0.000862545 -0.00459649 -0.00226294 0.00494027 -0.00532798 -0.000116298 "HG03072" "Mende"
"3740" "HG03073.1kg" "HG03073" -0.0372438 0.0228487 -0.00442813 -0.00404457 -0.000545825 -0.000893728 0.00114376 -0.00139291 -0.00235139 0.00126601 -0.000181085 0.000277969 -0.000906631 6.37124e-05 -0.00833045 0.00495317 0.00211453 -0.00147778 -0.00042402 -0.00232675 "HG03073" "Mende"
"3741" "HG03074.1kg" "HG03074" -0.0375464 0.0234545 -0.0047334 -0.0043803 -0.00173935 -0.00126386 0.00259099 -0.0026091 -0.000438196 0.00123854 0.00190165 0.000146636 -0.00109861 0.00171875 0.000616446 -0.00284504 0.000235231 -0.000789342 0.000440268 0.0014703 "HG03074" "Mende"
"3742" "HG03076.lazaridis-2014" "HG03076" -0.0362994 0.0221031 -0.00436445 -0.00368118 -0.0012512 -0.00209477 0.000826964 -0.00070267 -0.000291704 -0.00198905 0.0028197 6.06304e-06 -0.00123978 -0.00400425 -0.00087455 -0.00163464 -0.00344452 0.00185903 -0.000497873 -0.00162251 "HG03076" "Mende"
"3743" "HG03077.1kg" "HG03077" -0.0375559 0.0231626 -0.00482775 -0.00328163 -0.00134002 -0.000241888 0.000334284 -0.00353152 0.000785359 -0.00050159 -0.00168648 -0.0016689 -0.0018663 -0.000351132 0.00217438 -0.0017144 -0.00377952 0.00323175 0.00182621 5.31156e-05 "HG03077" "Mende"
"3744" "HG03078.1kg" "HG03078" -0.0377666 0.0233319 -0.00489955 -0.00358738 -0.00134215 -0.00208159 0.00084892 -0.000355714 0.00258332 0.00124085 0.000364302 0.00184873 -0.00248451 0.00207741 0.00150187 -7.14247e-05 0.00239339 -0.0038977 0.00380795 -0.000615451 "HG03078" "Mende"
"3745" "HG03078.lazaridis-2014" "HG03078" -0.0375464 0.0232259 -0.00474653 -0.00369142 -0.00150473 -0.00203132 0.000559088 -5.96416e-05 0.00280067 0.00121729 0.00038513 0.00198047 -0.00238457 0.00210637 0.00128997 -0.000240115 0.00233168 -0.00375451 0.00374129 -0.000570017 "HG03078" "Mende"
"3746" "HG03079.1kg" "HG03079" -0.0375855 0.0232358 -0.00485327 -0.00350081 -0.00128915 -0.00258704 0.000314694 -0.00178643 -0.000916899 0.00158007 0.000896451 0.000324205 -0.00220336 0.00265516 0.000488498 0.0017469 -0.00252054 -0.000290355 -0.0011917 -0.00266278 "HG03079" "Mende"
"3747" "HG03081.1kg" "HG03081" -0.0373161 0.0229893 -0.00414883 -0.0031952 -0.000600848 -0.000750599 0.00165043 -0.000624104 -0.000219699 -0.00114123 0.000485564 0.00225423 -0.00049492 0.00057396 0.000420079 9.00725e-05 -0.00196675 -0.000353643 -2.95704e-05 0.00111723 "HG03081" "Mende"
"3748" "HG03082.1kg" "HG03082" -0.0375932 0.0230015 -0.0054214 -0.00408513 0.000573458 -0.00176203 0.00102177 -0.00211802 -0.000520748 -4.71304e-05 -0.00101264 0.000739436 -0.00117997 -0.00093612 -0.000754275 0.0022693 -0.000637686 -0.00135573 -0.000297099 0.00119868 "HG03082" "Mende"
"3749" "HG03084.1kg" "HG03084" -0.0372084 0.0229397 -0.00557303 -0.00391335 -0.00151804 -0.00247042 -0.000237353 0.000417644 0.00202737 -0.00234585 7.58981e-05 0.000271256 -0.00272864 0.00087779 0.00046726 -0.00119929 -0.000188444 0.000513053 0.00304874 0.000434609 "HG03084" "Mende"
"3750" "HG03085.1kg" "HG03085" -0.0377153 0.0230242 -0.00479409 -0.00332945 -0.000956823 -0.000505494 4.17322e-05 -0.00373704 0.000821934 -0.000451276 -0.000212457 -0.000381469 -0.00206713 -0.00345261 -0.000144577 0.0042 -0.00225658 0.000945157 0.000674822 0.00273117 "HG03085" "Mende"
"3751" "HG03085.lazaridis-2014" "HG03085" -0.037495 0.0229418 -0.00470046 -0.00326644 -0.00103258 -0.000517309 -1.63677e-05 -0.00375631 0.00113158 -0.000421718 -0.000271194 -0.000582278 -0.00235659 -0.00323161 -0.000274067 0.00403785 -0.00257161 0.000967584 0.000754329 0.00265098 "HG03085" "Mende"
"3752" "HG03086.1kg" "HG03086" -0.0377757 0.0231247 -0.00492803 -0.0017927 -0.0013865 -0.000760903 0.00223667 -0.00177739 0.000854087 -0.0017425 0.00101008 -0.000259185 -0.00368578 -0.000858936 -0.00144516 0.00102295 0.00168306 0.0010625 0.00106465 -0.00104354 "HG03086" "Mende"
