ID	ID1	ID2	POP
TJ1102-yagnobi_TJ1102-yagnobi.turkic	TJ1102-yagnobi	TJ1102-yagnobi.turkic	Tajiks
tdj126-shugnan_tdj126-shugnan.turkic	tdj126-shugnan	tdj126-shugnan.turkic	Tajiks
tdj529-rushan_tdj529-rushan.turkic	tdj529-rushan	tdj529-rushan.turkic	Tajiks
tdj447-ishkashim_tdj447-ishkashim.turkic	tdj447-ishkashim	tdj447-ishkashim.turkic	Tajiks
tdj430-shugnan_tdj430-shugnan.turkic	tdj430-shugnan	tdj430-shugnan.turkic	Tajiks
tdj412-shugnan_tdj412-shugnan.turkic	tdj412-shugnan	tdj412-shugnan.turkic	Tajiks
tdj409-shugnan_tdj409-shugnan.turkic	tdj409-shugnan	tdj409-shugnan.turkic	Tajiks
tdj305-shugnan_tdj305-shugnan.turkic	tdj305-shugnan	tdj305-shugnan.turkic	Tajiks
tdj291-ishkashim_tdj291-ishkashim.turkic	tdj291-ishkashim	tdj291-ishkashim.turkic	Tajiks
tdj277-rushan_tdj277-rushan.turkic	tdj277-rushan	tdj277-rushan.turkic	Tajiks
tdj275-shugnan_tdj275-shugnan.turkic	tdj275-shugnan	tdj275-shugnan.turkic	Tajiks
tdj269-ishkashim_tdj269-ishkashim.turkic	tdj269-ishkashim	tdj269-ishkashim.turkic	Tajiks
tdj262-shugnan_tdj262-shugnan.turkic	tdj262-shugnan	tdj262-shugnan.turkic	Tajiks
tdj261-rushan_tdj261-rushan.turkic	tdj261-rushan	tdj261-rushan.turkic	Tajiks
tdj258-ishkashim_tdj258-ishkashim.turkic	tdj258-ishkashim	tdj258-ishkashim.turkic	Tajiks
tdj255-ishkashim_tdj255-ishkashim.turkic	tdj255-ishkashim	tdj255-ishkashim.turkic	Tajiks
tdj252-ishkashim_tdj252-ishkashim.turkic	tdj252-ishkashim	tdj252-ishkashim.turkic	Tajiks
tdj12-rushan_tdj12-rushan.turkic	tdj12-rushan	tdj12-rushan.turkic	Tajiks
tdj868-rushan_tdj868-rushan.lazaridis-2014	tdj868-rushan	tdj868-rushan.lazaridis-2014	Tajiks
TJ096-tadjik-pl_TJ096-tadjik-pl.turkic	TJ096-tadjik-pl	TJ096-tadjik-pl.turkic	Tajiks
TJ862-ishkasim_TJ862-ishkasim.turkic	TJ862-ishkasim	TJ862-ishkasim.turkic	Tajiks
TJ_0500.inner-eurasia	TJ	0500.inner-eurasia	Tajiks
TJ_0495.inner-eurasia	TJ	0495.inner-eurasia	Tajiks
TJ_0486.inner-eurasia	TJ	0486.inner-eurasia	Tajiks
TJ_0484.inner-eurasia	TJ	0484.inner-eurasia	Tajiks
TJ_0155.inner-eurasia	TJ	0155.inner-eurasia	Tajiks
TJ_0108.inner-eurasia	TJ	0108.inner-eurasia	Tajiks
TJ_0091.inner-eurasia	TJ	0091.inner-eurasia	Tajiks
TJ_0517.inner-eurasia	TJ	0517.inner-eurasia	Tajiks
TJ_0086.inner-eurasia	TJ	0086.inner-eurasia	Tajiks
TJ651-rushanvanch_TJ651-rushanvanch.turkic	TJ651-rushanvanch	TJ651-rushanvanch.turkic	Tajiks
TJ364-tadjik-pl_TJ364-tadjik-pl.turkic	TJ364-tadjik-pl	TJ364-tadjik-pl.turkic	Tajiks
TJ354-tadjik-pl_TJ354-tadjik-pl.turkic	TJ354-tadjik-pl	TJ354-tadjik-pl.turkic	Tajiks
TJ250-shugnan_TJ250-shugnan.turkic	TJ250-shugnan	TJ250-shugnan.turkic	Tajiks
TJ1176-tadjik-yag_TJ1176-tadjik-yag.turkic	TJ1176-tadjik-yag	TJ1176-tadjik-yag.turkic	Tajiks
TJ1095-tadjik-yag_TJ1095-tadjik-yag.turkic	TJ1095-tadjik-yag	TJ1095-tadjik-yag.turkic	Tajiks
TJ1101-tadjik-yag_TJ1101-tadjik-yag.turkic	TJ1101-tadjik-yag	TJ1101-tadjik-yag.turkic	Tajiks
TJ_0080.inner-eurasia	TJ	0080.inner-eurasia	Tajiks
TJ961-ishkashim_TJ961-ishkashim.turkic	TJ961-ishkashim	TJ961-ishkashim.turkic	Tajiks
TJ_0555.inner-eurasia	TJ	0555.inner-eurasia	Tajiks
TJ_0574.inner-eurasia	TJ	0574.inner-eurasia	Tajiks
TJ855-kirghizPamir_TJ855-kirghizPamir.turkic	TJ855-kirghizPamir	TJ855-kirghizPamir.turkic	Tajiks
TJ762-rushanvanch_TJ762-rushanvanch.turkic	TJ762-rushanvanch	TJ762-rushanvanch.turkic	Tajiks
tdj521-rushan_tdj521-rushan.turkic	tdj521-rushan	tdj521-rushan.turkic	Tajiks
TJ_1041.inner-eurasia	TJ	1041.inner-eurasia	Tajiks
TJ_0573.inner-eurasia	TJ	0573.inner-eurasia	Tajiks
TJ_1032.inner-eurasia	TJ	1032.inner-eurasia	Tajiks
TJ_0986.inner-eurasia	TJ	0986.inner-eurasia	Tajiks
tdj508-rushan_tdj508-rushan.turkic	tdj508-rushan	tdj508-rushan.turkic	Tajiks
TJ_0982.inner-eurasia	TJ	0982.inner-eurasia	Tajiks
TJ_0807.inner-eurasia	TJ	0807.inner-eurasia	Tajiks
TJ_0798.inner-eurasia	TJ	0798.inner-eurasia	Tajiks
TJ_0796.inner-eurasia	TJ	0796.inner-eurasia	Tajiks
TJ_0688.inner-eurasia	TJ	0688.inner-eurasia	Tajiks
TJ_0686.inner-eurasia	TJ	0686.inner-eurasia	Tajiks
TJ_0984.inner-eurasia	TJ	0984.inner-eurasia	Tajiks
STA_116.inner-eurasia	STA	116.inner-eurasia	Tatars
4459273542-R01C02_4459273542-R01C02.russian-genome	4459273542-R01C02	4459273542-R01C02.russian-genome	Tatars
STA_112.inner-eurasia	STA	112.inner-eurasia	Tatars
STA_006.inner-eurasia	STA	006.inner-eurasia	Tatars
4459273542-R02C01_4459273542-R02C01.russian-genome	4459273542-R02C01	4459273542-R02C01.russian-genome	Tatars
STA_120.inner-eurasia	STA	120.inner-eurasia	Tatars
4459273543-R02C02_4459273543-R02C02.russian-genome	4459273543-R02C02	4459273543-R02C02.russian-genome	Tatars
STA_126.inner-eurasia	STA	126.inner-eurasia	Tatars
4459273545-R02C01_4459273545-R02C01.russian-genome	4459273545-R02C01	4459273545-R02C01.russian-genome	Tatars
4459273545-R01C02_4459273545-R01C02.russian-genome	4459273545-R01C02	4459273545-R01C02.russian-genome	Tatars
4459273545-R01C01_4459273545-R01C01.russian-genome	4459273545-R01C01	4459273545-R01C01.russian-genome	Tatars
4459273542-R01C01_4459273542-R01C01.russian-genome	4459273542-R01C01	4459273542-R01C01.russian-genome	Tatars
4459273543-R02C01_4459273543-R02C01.russian-genome	4459273543-R02C01	4459273543-R02C01.russian-genome	Tatars
4459273543-R01C02_4459273543-R01C02.russian-genome	4459273543-R01C02	4459273543-R01C02.russian-genome	Tatars
4459273543-R01C01_4459273543-R01C01.russian-genome	4459273543-R01C01	4459273543-R01C01.russian-genome	Tatars
4459273542-R02C02_4459273542-R02C02.russian-genome	4459273542-R02C02	4459273542-R02C02.russian-genome	Tatars
STA_366.inner-eurasia	STA	366.inner-eurasia	Tatars
STA_362.inner-eurasia	STA	362.inner-eurasia	Tatars
STA_122.inner-eurasia	STA	122.inner-eurasia	Tatars
STA_357.inner-eurasia	STA	357.inner-eurasia	Tatars
STA_306.inner-eurasia	STA	306.inner-eurasia	Tatars
STA_304.inner-eurasia	STA	304.inner-eurasia	Tatars
STA_300.inner-eurasia	STA	300.inner-eurasia	Tatars
STA_297.inner-eurasia	STA	297.inner-eurasia	Tatars
STA_265.inner-eurasia	STA	265.inner-eurasia	Tatars
STA_237.inner-eurasia	STA	237.inner-eurasia	Tatars
STA_212.inner-eurasia	STA	212.inner-eurasia	Tatars
STA_211.inner-eurasia	STA	211.inner-eurasia	Tatars
STA_205.inner-eurasia	STA	205.inner-eurasia	Tatars
STA_128.inner-eurasia	STA	128.inner-eurasia	Tatars
STA_309.inner-eurasia	STA	309.inner-eurasia	Tatars
4459273538-R02C02_4459273538-R02C02.russian-genome	4459273538-R02C02	4459273538-R02C02.russian-genome	Tatars
TTR_249.inner-eurasia	TTR	249.inner-eurasia	Tatars
4459273538-R01C02_4459273538-R01C02.russian-genome	4459273538-R01C02	4459273538-R01C02.russian-genome	Tatars
STA_434.inner-eurasia	STA	434.inner-eurasia	Tatars
TTR_086.inner-eurasia	TTR	086.inner-eurasia	Tatars
TTR_094.inner-eurasia	TTR	094.inner-eurasia	Tatars
TTR_097.inner-eurasia	TTR	097.inner-eurasia	Tatars
TTR_201.inner-eurasia	TTR	201.inner-eurasia	Tatars
TTR_217.inner-eurasia	TTR	217.inner-eurasia	Tatars
TTR_244.inner-eurasia	TTR	244.inner-eurasia	Tatars
TTR_245.inner-eurasia	TTR	245.inner-eurasia	Tatars
TTR_250.inner-eurasia	TTR	250.inner-eurasia	Tatars
TTR_330.inner-eurasia	TTR	330.inner-eurasia	Tatars
TTR_493.inner-eurasia	TTR	493.inner-eurasia	Tatars
TTR_501.inner-eurasia	TTR	501.inner-eurasia	Tatars
TTR_514.inner-eurasia	TTR	514.inner-eurasia	Tatars
TTR_241.inner-eurasia	TTR	241.inner-eurasia	Tatars
4459273538-R02C01_4459273538-R02C01.russian-genome	4459273538-R02C01	4459273538-R02C01.russian-genome	Tatars
TTR_271.inner-eurasia	TTR	271.inner-eurasia	Tatars
TTR_356.inner-eurasia	TTR	356.inner-eurasia	Tatars
TTR_359.inner-eurasia	TTR	359.inner-eurasia	Tatars
TTR_362.inner-eurasia	TTR	362.inner-eurasia	Tatars
TTR_436.inner-eurasia	TTR	436.inner-eurasia	Tatars
TTR_460.inner-eurasia	TTR	460.inner-eurasia	Tatars
TTR_462.inner-eurasia	TTR	462.inner-eurasia	Tatars
TTR_464.inner-eurasia	TTR	464.inner-eurasia	Tatars
STA_003.inner-eurasia	STA	003.inner-eurasia	Tatars
STA_004.inner-eurasia	STA	004.inner-eurasia	Tatars
4459273536-R01C01_4459273536-R01C01.russian-genome	4459273536-R01C01	4459273536-R01C01.russian-genome	Tatars
4459273536-R01C02_4459273536-R01C02.russian-genome	4459273536-R01C02	4459273536-R01C02.russian-genome	Tatars
4459273536-R02C01_4459273536-R02C01.russian-genome	4459273536-R02C01	4459273536-R02C01.russian-genome	Tatars
4459273536-R02C02_4459273536-R02C02.russian-genome	4459273536-R02C02	4459273536-R02C02.russian-genome	Tatars
4459273538-R01C01_4459273538-R01C01.russian-genome	4459273538-R01C01	4459273538-R01C01.russian-genome	Tatars
TTR_272.inner-eurasia	TTR	272.inner-eurasia	Tatars
STA_435.inner-eurasia	STA	435.inner-eurasia	Tatars
tatar0-1m_tatar0-1m.turkic	tatar0-1m	tatar0-1m.turkic	Tatars
tatars1_tatars1.turkic	tatars1	tatars1.turkic	Tatars
tatars11_tatars11.turkic	tatars11	tatars11.turkic	Tatars
tatars12_tatars12.turkic	tatars12	tatars12.turkic	Tatars
tatars13_tatars13.turkic	tatars13	tatars13.turkic	Tatars
tatars14_tatars14.turkic	tatars14	tatars14.turkic	Tatars
tatars15_tatars15.turkic	tatars15	tatars15.turkic	Tatars
tatars16_tatars16.turkic	tatars16	tatars16.turkic	Tatars
4461875850-R01C02_4461875850-R01C02.russian-genome	4461875850-R01C02	4461875850-R01C02.russian-genome	Tatars
4461875850-R02C01_4461875850-R02C01.russian-genome	4461875850-R02C01	4461875850-R02C01.russian-genome	Tatars
4461875850-R02C02_4461875850-R02C02.russian-genome	4461875850-R02C02	4461875850-R02C02.russian-genome	Tatars
tatars10_tatars10.turkic	tatars10	tatars10.turkic	Tatars
4461875851-R01C01_4461875851-R01C01.russian-genome	4461875851-R01C01	4461875851-R01C01.russian-genome	Tatars
4461875851-R02C01_4461875851-R02C01.russian-genome	4461875851-R02C01	4461875851-R02C01.russian-genome	Tatars
4461875851-R02C02_4461875851-R02C02.russian-genome	4461875851-R02C02	4461875851-R02C02.russian-genome	Tatars
4461875861-R02C02_4461875861-R02C02.russian-genome	4461875861-R02C02	4461875861-R02C02.russian-genome	Tatars
STA_005.inner-eurasia	STA	005.inner-eurasia	Tatars
4461875862-R01C01_4461875862-R01C01.russian-genome	4461875862-R01C01	4461875862-R01C01.russian-genome	Tatars
4461875862-R01C02_4461875862-R01C02.russian-genome	4461875862-R01C02	4461875862-R01C02.russian-genome	Tatars
4461875881-R01C01_4461875881-R01C01.russian-genome	4461875881-R01C01	4461875881-R01C01.russian-genome	Tatars
4461875876-R02C02_4461875876-R02C02.russian-genome	4461875876-R02C02	4461875876-R02C02.russian-genome	Tatars
4461875876-R01C01_4461875876-R01C01.russian-genome	4461875876-R01C01	4461875876-R01C01.russian-genome	Tatars
4461875851-R01C02_4461875851-R01C02.russian-genome	4461875851-R01C02	4461875851-R01C02.russian-genome	Tatars
4461875862-R02C02_4461875862-R02C02.russian-genome	4461875862-R02C02	4461875862-R02C02.russian-genome	Tatars
4461875862-R02C01_4461875862-R02C01.russian-genome	4461875862-R02C01	4461875862-R02C01.russian-genome	Tatars
tatars3_tatars3.turkic	tatars3	tatars3.turkic	Tatars
kryashen5-1m_kryashen5-1m.turkic	kryashen5-1m	kryashen5-1m.turkic	Tatars
kryashen8-1m_kryashen8-1m.turkic	kryashen8-1m	kryashen8-1m.turkic	Tatars
tatar3-1m_tatar3-1m.turkic	tatar3-1m	tatar3-1m.turkic	Tatars
Tatar1003_Tatar1003.tambets-2018-610	Tatar1003	Tatar1003.tambets-2018-610	Tatars
Tatar1008_Tatar1008.tambets-2018-610	Tatar1008	Tatar1008.tambets-2018-610	Tatars
tatar2-1m_tatar2-1m.turkic	tatar2-1m	tatar2-1m.turkic	Tatars
tatars2_tatars2.turkic	tatars2	tatars2.turkic	Tatars
kryashen4-1m_kryashen4-1m.turkic	kryashen4-1m	kryashen4-1m.turkic	Tatars
tatars9_tatars9.turkic	tatars9	tatars9.turkic	Tatars
tatars8_tatars8.turkic	tatars8	tatars8.turkic	Tatars
tatars7_tatars7.turkic	tatars7	tatars7.turkic	Tatars
tatars6_tatars6.turkic	tatars6	tatars6.turkic	Tatars
tatars5_tatars5.turkic	tatars5	tatars5.turkic	Tatars
tatars4_tatars4.turkic	tatars4	tatars4.turkic	Tatars
tatarmishar12-1m_tatarmishar12-1m.turkic	tatarmishar12-1m	tatarmishar12-1m.turkic	Tatars
UZB180-turkmen_UZB180-turkmen.lazaridis-2014	UZB180-turkmen	UZB180-turkmen.lazaridis-2014	Turkmens
UZB178-turkmen_UZB178-turkmen.lazaridis-2014	UZB178-turkmen	UZB178-turkmen.lazaridis-2014	Turkmens
UZB111-turkmen_UZB111-turkmen.lazaridis-2014	UZB111-turkmen	UZB111-turkmen.lazaridis-2014	Turkmens
UZB105-turkmen_UZB105-turkmen.lazaridis-2014	UZB105-turkmen	UZB105-turkmen.lazaridis-2014	Turkmens
UZB102-turkmen_UZB102-turkmen.lazaridis-2014	UZB102-turkmen	UZB102-turkmen.lazaridis-2014	Turkmens
UZB101-turkmen_UZB101-turkmen.lazaridis-2014	UZB101-turkmen	UZB101-turkmen.lazaridis-2014	Turkmens
UZB150-turkmen_UZB150-turkmen.lazaridis-2014	UZB150-turkmen	UZB150-turkmen.lazaridis-2014	Turkmens
UZB178-turkmen_UZB178-turkmen.turkic	UZB178-turkmen	UZB178-turkmen.turkic	Turkmens
UZB180-turkmen_UZB180-turkmen.turkic	UZB180-turkmen	UZB180-turkmen.turkic	Turkmens
UZB152-turkmen_UZB152-turkmen.turkic	UZB152-turkmen	UZB152-turkmen.turkic	Turkmens
UZB150-turkmen_UZB150-turkmen.turkic	UZB150-turkmen	UZB150-turkmen.turkic	Turkmens
UZB111-turkmen_UZB111-turkmen.turkic	UZB111-turkmen	UZB111-turkmen.turkic	Turkmens
UZB105-turkmen_UZB105-turkmen.turkic	UZB105-turkmen	UZB105-turkmen.turkic	Turkmens
UZB102-turkmen_UZB102-turkmen.turkic	UZB102-turkmen	UZB102-turkmen.turkic	Turkmens
UZB101-turkmen_UZB101-turkmen.turkic	UZB101-turkmen	UZB101-turkmen.turkic	Turkmens
Adana23112_Adana23112.lazaridis-2014	Adana23112	Adana23112.lazaridis-2014	Turks
Adana23113_Adana23113.lazaridis-2014	Adana23113	Adana23113.lazaridis-2014	Turks
Adana23114_Adana23114.lazaridis-2014	Adana23114	Adana23114.lazaridis-2014	Turks
Adana23117_Adana23117.lazaridis-2014	Adana23117	Adana23117.lazaridis-2014	Turks
Adana23147_Adana23147.lazaridis-2014	Adana23147	Adana23147.lazaridis-2014	Turks
Adana23136_Adana23136.lazaridis-2014	Adana23136	Adana23136.lazaridis-2014	Turks
Adana23144_Adana23144.lazaridis-2014	Adana23144	Adana23144.lazaridis-2014	Turks
Istanbul19810_Istanbul19810.lazaridis-2014	Istanbul19810	Istanbul19810.lazaridis-2014	Turks
Adana23150_Adana23150.lazaridis-2014	Adana23150	Adana23150.lazaridis-2014	Turks
Adana23133_Adana23133.lazaridis-2014	Adana23133	Adana23133.lazaridis-2014	Turks
Istanbul19708_Istanbul19708.lazaridis-2014	Istanbul19708	Istanbul19708.lazaridis-2014	Turks
Istanbul17778_Istanbul17778.lazaridis-2014	Istanbul17778	Istanbul17778.lazaridis-2014	Turks
Adana23108_Adana23108.lazaridis-2014	Adana23108	Adana23108.lazaridis-2014	Turks
Aydin18483_Aydin18483.lazaridis-2014	Aydin18483	Aydin18483.lazaridis-2014	Turks
Istanbul15781_Istanbul15781.lazaridis-2014	Istanbul15781	Istanbul15781.lazaridis-2014	Turks
Aydin18784_Aydin18784.lazaridis-2014	Aydin18784	Aydin18784.lazaridis-2014	Turks
Turkish8BA62_Turkish8BA62.lazaridis-2014	Turkish8BA62	Turkish8BA62.lazaridis-2014	Turks
Turkish9BA57_Turkish9BA57.lazaridis-2014	Turkish9BA57	Turkish9BA57.lazaridis-2014	Turks
Aydin18636_Aydin18636.lazaridis-2014	Aydin18636	Aydin18636.lazaridis-2014	Turks
Aydin18596_Aydin18596.lazaridis-2014	Aydin18596	Aydin18596.lazaridis-2014	Turks
Aydin18112_Aydin18112.lazaridis-2014	Aydin18112	Aydin18112.lazaridis-2014	Turks
Aydin18419_Aydin18419.lazaridis-2014	Aydin18419	Aydin18419.lazaridis-2014	Turks
Istanbul19185_Istanbul19185.lazaridis-2014	Istanbul19185	Istanbul19185.lazaridis-2014	Turks
Istanbul20010_Istanbul20010.lazaridis-2014	Istanbul20010	Istanbul20010.lazaridis-2014	Turks
Kayseri24402_Kayseri24402.lazaridis-2014	Kayseri24402	Kayseri24402.lazaridis-2014	Turks
Istanbul25081_Istanbul25081.lazaridis-2014	Istanbul25081	Istanbul25081.lazaridis-2014	Turks
tur197_tur197.jew	tur197	tur197.jew	Turks
tur2_tur2.jew	tur2	tur2.jew	Turks
tur20_tur20.jew	tur20	tur20.jew	Turks
tur210_tur210.jew	tur210	tur210.jew	Turks
tur222_tur222.jew	tur222	tur222.jew	Turks
tur236_tur236.jew	tur236	tur236.jew	Turks
tur262_tur262.jew	tur262	tur262.jew	Turks
tur277_tur277.jew	tur277	tur277.jew	Turks
tur306_tur306.jew	tur306	tur306.jew	Turks
tur37_tur37.jew	tur37	tur37.jew	Turks
Istanbul20040_Istanbul20040.lazaridis-2014	Istanbul20040	Istanbul20040.lazaridis-2014	Turks
tur52_tur52.jew	tur52	tur52.jew	Turks
tur84_tur84.jew	tur84	tur84.jew	Turks
Trabzon21515_Trabzon21515.lazaridis-2014	Trabzon21515	Trabzon21515.lazaridis-2014	Turks
Balikesir16653_Balikesir16653.lazaridis-2014	Balikesir16653	Balikesir16653.lazaridis-2014	Turks
Balikesir16675_Balikesir16675.lazaridis-2014	Balikesir16675	Balikesir16675.lazaridis-2014	Turks
Balikesir16790_Balikesir16790.lazaridis-2014	Balikesir16790	Balikesir16790.lazaridis-2014	Turks
Balikesir16887_Balikesir16887.lazaridis-2014	Balikesir16887	Balikesir16887.lazaridis-2014	Turks
Balikesir17006_Balikesir17006.lazaridis-2014	Balikesir17006	Balikesir17006.lazaridis-2014	Turks
Trabzon21177_Trabzon21177.lazaridis-2014	Trabzon21177	Trabzon21177.lazaridis-2014	Turks
Trabzon21174_Trabzon21174.lazaridis-2014	Trabzon21174	Trabzon21174.lazaridis-2014	Turks
Trabzon21173_Trabzon21173.lazaridis-2014	Trabzon21173	Trabzon21173.lazaridis-2014	Turks
tur67_tur67.jew	tur67	tur67.jew	Turks
tur170_tur170.jew	tur170	tur170.jew	Turks
tur182_tur182.jew	tur182	tur182.jew	Turks
tur139_tur139.jew	tur139	tur139.jew	Turks
Istanbul25095_Istanbul25095.lazaridis-2014	Istanbul25095	Istanbul25095.lazaridis-2014	Turks
Istanbul25098_Istanbul25098.lazaridis-2014	Istanbul25098	Istanbul25098.lazaridis-2014	Turks
Kayseri23271_Kayseri23271.lazaridis-2014	Kayseri23271	Kayseri23271.lazaridis-2014	Turks
Kayseri23549_Kayseri23549.lazaridis-2014	Kayseri23549	Kayseri23549.lazaridis-2014	Turks
Kayseri23892_Kayseri23892.lazaridis-2014	Kayseri23892	Kayseri23892.lazaridis-2014	Turks
Kayseri23967_Kayseri23967.lazaridis-2014	Kayseri23967	Kayseri23967.lazaridis-2014	Turks
Kayseri24032_Kayseri24032.lazaridis-2014	Kayseri24032	Kayseri24032.lazaridis-2014	Turks
Kayseri24075_Kayseri24075.lazaridis-2014	Kayseri24075	Kayseri24075.lazaridis-2014	Turks
Kayseri24266_Kayseri24266.lazaridis-2014	Kayseri24266	Kayseri24266.lazaridis-2014	Turks
tur154_tur154.jew	tur154	tur154.jew	Turks
Kayseri24392_Kayseri24392.lazaridis-2014	Kayseri24392	Kayseri24392.lazaridis-2014	Turks
Kayseri24276_Kayseri24276.lazaridis-2014	Kayseri24276	Kayseri24276.lazaridis-2014	Turks
Aydin18873_Aydin18873.lazaridis-2014	Aydin18873	Aydin18873.lazaridis-2014	Turks
Turkish7BA57_Turkish7BA57.lazaridis-2014	Turkish7BA57	Turkish7BA57.lazaridis-2014	Turks
Turkish4BA57_Turkish4BA57.lazaridis-2014	Turkish4BA57	Turkish4BA57.lazaridis-2014	Turks
Trabzon21645_Trabzon21645.lazaridis-2014	Trabzon21645	Trabzon21645.lazaridis-2014	Turks
Trabzon21575_Trabzon21575.lazaridis-2014	Trabzon21575	Trabzon21575.lazaridis-2014	Turks
Trabzon21557_Trabzon21557.lazaridis-2014	Trabzon21557	Trabzon21557.lazaridis-2014	Turks
Trabzon21544_Trabzon21544.lazaridis-2014	Trabzon21544	Trabzon21544.lazaridis-2014	Turks
Trabzon21534_Trabzon21534.lazaridis-2014	Trabzon21534	Trabzon21534.lazaridis-2014	Turks
tur110_tur110.jew	tur110	tur110.jew	Turks
tur124_tur124.jew	tur124	tur124.jew	Turks
Tuvinians86_Tuvinians86.lazaridis-2014	Tuvinians86	Tuvinians86.lazaridis-2014	Tuvans
Tuvinians85_Tuvinians85.lazaridis-2014	Tuvinians85	Tuvinians85.lazaridis-2014	Tuvans
Tuvinians67_Tuvinians67.lazaridis-2014	Tuvinians67	Tuvinians67.lazaridis-2014	Tuvans
4481622899-R02C02_4481622899-R02C02.russian-genome	4481622899-R02C02	4481622899-R02C02.russian-genome	Tuvans
4481622899-R02C01_4481622899-R02C01.russian-genome	4481622899-R02C01	4481622899-R02C01.russian-genome	Tuvans
TUV_195.inner-eurasia	TUV	195.inner-eurasia	Tuvans
4481622899-R01C01_4481622899-R01C01.russian-genome	4481622899-R01C01	4481622899-R01C01.russian-genome	Tuvans
4481622839-R02C01_4481622839-R02C01.russian-genome	4481622839-R02C01	4481622839-R02C01.russian-genome	Tuvans
4481622839-R01C01_4481622839-R01C01.russian-genome	4481622839-R01C01	4481622839-R01C01.russian-genome	Tuvans
4481622838-R02C02_4481622838-R02C02.russian-genome	4481622838-R02C02	4481622838-R02C02.russian-genome	Tuvans
4481622838-R02C01_4481622838-R02C01.russian-genome	4481622838-R02C01	4481622838-R02C01.russian-genome	Tuvans
4481622838-R01C02_4481622838-R01C02.russian-genome	4481622838-R01C02	4481622838-R01C02.russian-genome	Tuvans
4481622838-R01C01_4481622838-R01C01.russian-genome	4481622838-R01C01	4481622838-R01C01.russian-genome	Tuvans
4481622837-R02C02_4481622837-R02C02.russian-genome	4481622837-R02C02	4481622837-R02C02.russian-genome	Tuvans
4481622807-R02C02_4481622807-R02C02.russian-genome	4481622807-R02C02	4481622807-R02C02.russian-genome	Tuvans
4481622839-R02C02_4481622839-R02C02.russian-genome	4481622839-R02C02	4481622839-R02C02.russian-genome	Tuvans
4481622807-R02C01_4481622807-R02C01.russian-genome	4481622807-R02C01	4481622807-R02C01.russian-genome	Tuvans
4481622805-R02C02_4481622805-R02C02.russian-genome	4481622805-R02C02	4481622805-R02C02.russian-genome	Tuvans
4481622805-R02C01_4481622805-R02C01.russian-genome	4481622805-R02C01	4481622805-R02C01.russian-genome	Tuvans
4481622805-R01C02_4481622805-R01C02.russian-genome	4481622805-R01C02	4481622805-R01C02.russian-genome	Tuvans
4481622800-R02C02_4481622800-R02C02.russian-genome	4481622800-R02C02	4481622800-R02C02.russian-genome	Tuvans
4481622800-R02C01_4481622800-R02C01.russian-genome	4481622800-R02C01	4481622800-R02C01.russian-genome	Tuvans
4481622800-R01C02_4481622800-R01C02.russian-genome	4481622800-R01C02	4481622800-R01C02.russian-genome	Tuvans
4481622800-R01C01_4481622800-R01C01.russian-genome	4481622800-R01C01	4481622800-R01C01.russian-genome	Tuvans
4481622799-R02C02_4481622799-R02C02.russian-genome	4481622799-R02C02	4481622799-R02C02.russian-genome	Tuvans
4481622807-R01C01_4481622807-R01C01.russian-genome	4481622807-R01C01	4481622807-R01C01.russian-genome	Tuvans
4481622899-R01C02_4481622899-R01C02.russian-genome	4481622899-R01C02	4481622899-R01C02.russian-genome	Tuvans
4481622840-R01C01_4481622840-R01C01.russian-genome	4481622840-R01C01	4481622840-R01C01.russian-genome	Tuvans
4481622840-R02C02_4481622840-R02C02.russian-genome	4481622840-R02C02	4481622840-R02C02.russian-genome	Tuvans
4481622897-R02C02_4481622897-R02C02.russian-genome	4481622897-R02C02	4481622897-R02C02.russian-genome	Tuvans
4481622897-R02C01_4481622897-R02C01.russian-genome	4481622897-R02C01	4481622897-R02C01.russian-genome	Tuvans
4481622897-R01C02_4481622897-R01C02.russian-genome	4481622897-R01C02	4481622897-R01C02.russian-genome	Tuvans
4481622897-R01C01_4481622897-R01C01.russian-genome	4481622897-R01C01	4481622897-R01C01.russian-genome	Tuvans
4481622894-R02C02_4481622894-R02C02.russian-genome	4481622894-R02C02	4481622894-R02C02.russian-genome	Tuvans
4481622894-R02C01_4481622894-R02C01.russian-genome	4481622894-R02C01	4481622894-R02C01.russian-genome	Tuvans
4481622894-R01C01_4481622894-R01C01.russian-genome	4481622894-R01C01	4481622894-R01C01.russian-genome	Tuvans
4481622860-R02C02_4481622860-R02C02.russian-genome	4481622860-R02C02	4481622860-R02C02.russian-genome	Tuvans
4481622840-R02C01_4481622840-R02C01.russian-genome	4481622840-R02C01	4481622840-R02C01.russian-genome	Tuvans
4481622860-R01C02_4481622860-R01C02.russian-genome	4481622860-R01C02	4481622860-R01C02.russian-genome	Tuvans
4481622859-R02C02_4481622859-R02C02.russian-genome	4481622859-R02C02	4481622859-R02C02.russian-genome	Tuvans
4481622859-R02C01_4481622859-R02C01.russian-genome	4481622859-R02C01	4481622859-R02C01.russian-genome	Tuvans
4481622859-R01C02_4481622859-R01C02.russian-genome	4481622859-R01C02	4481622859-R01C02.russian-genome	Tuvans
4481622859-R01C01_4481622859-R01C01.russian-genome	4481622859-R01C01	4481622859-R01C01.russian-genome	Tuvans
4481622841-R02C02_4481622841-R02C02.russian-genome	4481622841-R02C02	4481622841-R02C02.russian-genome	Tuvans
