ID1	ID	PC1	PC2	POP
NA19130	NA19130.1kg	-0.0377853	0.0232009	Yoruba
NA19131	NA19131.1kg	-0.0380106	0.0231103	Yoruba
NA19137	NA19137.1kg	-0.0379223	0.0233397	Yoruba
NA19138	NA19138.1kg	-0.0376687	0.0230006	Yoruba
NA19141	NA19141.1kg	-0.0376393	0.0233152	Yoruba
NA19143	NA19143.1kg	-0.0379208	0.0233412	Yoruba
NA19144	NA19144.1kg	-0.0378508	0.0232441	Yoruba
NA19146	NA19146.1kg	-0.0378434	0.0230876	Yoruba
NA19147	NA19147.1kg	-0.037713	0.0232488	Yoruba
NA19149	NA19149.1kg	-0.0382914	0.0238578	Yoruba
NA19152	NA19152.1kg	-0.0378063	0.0230006	Yoruba
NA19153	NA19153.1kg	-0.0378493	0.0234264	Yoruba
NA19159	NA19159.1kg	-0.0379938	0.0229408	Yoruba
NA19160	NA19160.1kg	-0.0380286	0.0230782	Yoruba
NA19171	NA19171.1kg	-0.0375828	0.0232608	Yoruba
NA19172	NA19172.1kg	-0.0376398	0.0230211	Yoruba
NA19175	NA19175.1kg	-0.0378811	0.0232466	Yoruba
NA19184	NA19184.1kg	-0.037644	0.0232056	Yoruba
NA19185	NA19185.1kg	-0.0376953	0.0233727	Yoruba
NA19189	NA19189.1kg	-0.0376561	0.0234684	Yoruba
NA19190	NA19190.1kg	-0.037788	0.0230561	Yoruba
NA19197	NA19197.1kg	-0.0377403	0.0229957	Yoruba
NA19198	NA19198.1kg	-0.0377813	0.023036	Yoruba
NA19200	NA19200.1kg	-0.037847	0.0231163	Yoruba
NA19201	NA19201.1kg	-0.037437	0.0232418	Yoruba
NA19204	NA19204.1kg	-0.0375863	0.0227934	Yoruba
NA19206	NA19206.1kg	-0.0378352	0.0233635	Yoruba
NA19207	NA19207.1kg	-0.038001	0.0234373	Yoruba
NA19209	NA19209.1kg	-0.037852	0.0230836	Yoruba
NA19210	NA19210.1kg	-0.0380608	0.023541	Yoruba
NA19213	NA19213.1kg	-0.037875	0.0231862	Yoruba
NA19214	NA19214.1kg	-0.0381284	0.0233316	Yoruba
NA19222	NA19222.1kg	-0.0377664	0.0230087	Yoruba
NA19223	NA19223.1kg	-0.0380571	0.0231659	Yoruba
NA19225	NA19225.1kg	-0.0380504	0.0233518	Yoruba
NA19235	NA19235.1kg	-0.0375517	0.0233831	Yoruba
NA19236	NA19236.1kg	-0.0376962	0.023532	Yoruba
NA19238	NA19238.1kg	-0.0374179	0.0230851	Yoruba
NA19239	NA19239.1kg	-0.0379437	0.023329	Yoruba
NA19247	NA19247.1kg	-0.0375094	0.0228783	Yoruba
NA19248	NA19248.1kg	-0.0375912	0.02342	Yoruba
NA19256	NA19256.1kg	-0.0379894	0.0230871	Yoruba
NA19257	NA19257.1kg	-0.0376126	0.0232611	Yoruba
NA19625	NA19625.1kg	-0.0261068	0.00861047	African-Americans
NA19700	NA19700.1kg	-0.0288361	0.0193492	African-Americans
NA19701	NA19701.1kg	-0.0302834	0.0183509	African-Americans
NA19703	NA19703.1kg	-0.0301392	0.0198921	African-Americans
NA19704	NA19704.1kg	-0.0297821	0.0199995	African-Americans
NA19707	NA19707.1kg	-0.0243512	0.0169886	African-Americans
NA19711	NA19711.1kg	-0.0320953	0.0207582	African-Americans
NA19712	NA19712.1kg	-0.0322847	0.0204305	African-Americans
NA19713	NA19713.1kg	-0.0246833	0.0182734	African-Americans
NA19818	NA19818.1kg	-0.025053	0.0175083	African-Americans
NA19819	NA19819.1kg	-0.0248785	0.0173298	African-Americans
NA19834	NA19834.1kg	-0.0258455	0.0189154	African-Americans
NA19835	NA19835.1kg	-0.0295255	0.0194407	African-Americans
NA19900	NA19900.1kg	-0.0295779	0.0193896	African-Americans
NA19901	NA19901.1kg	-0.0331356	0.0204834	African-Americans
NA19904	NA19904.1kg	-0.0286162	0.0192033	African-Americans
NA19908	NA19908.1kg	-0.0319371	0.0204437	African-Americans
NA19909	NA19909.1kg	-0.0318912	0.020021	African-Americans
NA19913	NA19913.1kg	-0.0301016	0.0190841	African-Americans
NA19914	NA19914.1kg	-0.0231416	0.0178585	African-Americans
NA19916	NA19916.1kg	-0.0322878	0.0205164	African-Americans
NA19917	NA19917.1kg	-0.0326976	0.0208707	African-Americans
NA19920	NA19920.1kg	-0.0327016	0.0213238	African-Americans
NA19921	NA19921.1kg	-0.019876	0.011874	African-Americans
NA19922	NA19922.1kg	-0.023265	0.0168358	African-Americans
NA19923	NA19923.1kg	-0.01889	0.0161869	African-Americans
NA19982	NA19982.1kg	-0.0317237	0.0203092	African-Americans
NA19984	NA19984.1kg	-0.0310763	0.0199296	African-Americans
NA20126	NA20126.1kg	-0.0233157	0.0166095	African-Americans
NA20127	NA20127.1kg	-0.0332444	0.020841	African-Americans
NA20274	NA20274.1kg	-0.0156681	-0.00562202	African-Americans
NA20276	NA20276.1kg	-0.0281422	0.0192005	African-Americans
NA20278	NA20278.1kg	-0.0129673	0.0138306	African-Americans
NA20281	NA20281.1kg	-0.0298461	0.0199629	African-Americans
NA20282	NA20282.1kg	-0.0247498	0.017659	African-Americans
NA20287	NA20287.1kg	-0.0290336	0.0192568	African-Americans
NA20289	NA20289.1kg	-0.0272211	0.0190766	African-Americans
NA20291	NA20291.1kg	-0.0361426	0.0223444	African-Americans
NA20294	NA20294.1kg	-0.0310155	0.02025	African-Americans
NA20296	NA20296.1kg	-0.0269509	0.0181099	African-Americans
NA20298	NA20298.1kg	-0.0347967	0.0209944	African-Americans
NA20299	NA20299.1kg	-0.0203001	-0.00258027	African-Americans
NA20314	NA20314.1kg	-0.0053607	-0.0166656	African-Americans
NA20317	NA20317.1kg	-0.0239285	0.0178212	African-Americans
NA20318	NA20318.1kg	-0.0247722	0.0167364	African-Americans
NA20320	NA20320.1kg	-0.0326008	0.0202554	African-Americans
NA20321	NA20321.1kg	-0.0269506	0.0188177	African-Americans
NA20332	NA20332.1kg	-0.0272137	0.0186623	African-Americans
NA20334	NA20334.1kg	-0.02081	0.0160221	African-Americans
NA20339	NA20339.1kg	-0.0326058	0.0192033	African-Americans
NA20340	NA20340.1kg	-0.0300826	0.019506	African-Americans
NA20342	NA20342.1kg	-0.0192205	0.0150614	African-Americans
NA20346	NA20346.1kg	-0.0297822	0.01878	African-Americans
NA20348	NA20348.1kg	-0.0298392	0.0190976	African-Americans
NA20351	NA20351.1kg	-0.0221074	0.0165168	African-Americans
NA20355	NA20355.1kg	-0.0289228	0.0187892	African-Americans
NA20356	NA20356.1kg	-0.0312132	0.0205607	African-Americans
NA20357	NA20357.1kg	-0.0326482	0.0208586	African-Americans
NA20359	NA20359.1kg	-0.025586	0.018263	African-Americans
NA20362	NA20362.1kg	-0.0261227	0.0181393	African-Americans
NA20412	NA20412.1kg	-0.0270216	0.0171819	African-Americans
NA20502	NA20502.1kg	0.00944796	0.00697551	Italians
NA20503	NA20503.1kg	0.0100183	0.00732311	Italians
NA20504	NA20504.1kg	0.00964979	0.00620575	Italians
NA20505	NA20505.1kg	0.00951759	0.0077383	Italians
NA20506	NA20506.1kg	0.00988811	0.00666955	Italians
NA20507	NA20507.1kg	0.00952423	0.00672989	Italians
NA20508	NA20508.1kg	0.00955946	0.00733528	Italians
NA20509	NA20509.1kg	0.00928639	0.00699007	Italians
NA20510	NA20510.1kg	0.00973082	0.00693161	Italians
NA20511	NA20511.1kg	0.00925301	0.00653257	Italians
NA20512	NA20512.1kg	0.0100802	0.00690483	Italians
NA20513	NA20513.1kg	0.00976937	0.00645803	Italians
NA20514	NA20514.1kg	0.0095795	0.00701286	Italians
NA20515	NA20515.1kg	0.0097043	0.00675248	Italians
NA20516	NA20516.1kg	0.00994067	0.00663002	Italians
NA20517	NA20517.1kg	0.0098227	0.00643019	Italians
NA20518	NA20518.1kg	0.00993654	0.00717093	Italians
NA20519	NA20519.1kg	0.00939907	0.00748849	Italians
NA20520	NA20520.1kg	0.00960104	0.00706742	Italians
NA20521	NA20521.1kg	0.00943044	0.00743441	Italians
NA20522	NA20522.1kg	0.00956629	0.0068819	Italians
NA20524	NA20524.1kg	0.00973522	0.00707475	Italians
NA20525	NA20525.1kg	0.00951696	0.00775482	Italians
NA20527	NA20527.1kg	0.00948312	0.00669798	Italians
NA20528	NA20528.1kg	0.00917387	0.00669366	Italians
NA20529	NA20529.1kg	0.00950233	0.00684523	Italians
NA20530	NA20530.1kg	0.00951736	0.00747791	Italians
NA20531	NA20531.1kg	0.00974794	0.00765357	Italians
NA20532	NA20532.1kg	0.00960254	0.00675509	Italians
NA20533	NA20533.1kg	0.00951469	0.00692205	Italians
NA20534	NA20534.1kg	0.0100442	0.00721778	Italians
NA20535	NA20535.1kg	0.00966818	0.00718667	Italians
NA20536	NA20536.1kg	0.0101342	0.00716929	Italians
NA20538	NA20538.1kg	0.00951935	0.0064422	Italians
NA20539	NA20539.1kg	0.0095293	0.0075072	Italians
NA20540	NA20540.1kg	0.00944458	0.00706013	Italians
NA20541	NA20541.1kg	0.00943842	0.00744677	Italians
NA20542	NA20542.1kg	0.00968562	0.00647839	Italians
NA20543	NA20543.1kg	0.0100751	0.00740728	Italians
NA20544	NA20544.1kg	0.00942619	0.00695574	Italians
NA20581	NA20581.1kg	0.0095532	0.00723218	Italians
NA20582	NA20582.1kg	0.00946086	0.00662147	Italians
NA20585	NA20585.1kg	0.00989106	0.00749117	Italians
NA20586	NA20586.1kg	0.0099971	0.00770331	Italians
NA20587	NA20587.1kg	0.00958125	0.00681934	Italians
NA20588	NA20588.1kg	0.0096599	0.00706702	Italians
NA20589	NA20589.1kg	0.00939775	0.00700425	Italians
NA20752	NA20752.1kg	0.0101992	0.0073797	Italians
NA20753	NA20753.1kg	0.00964626	0.00693465	Italians
NA20754	NA20754.1kg	0.00963806	0.00718216	Italians
NA20755	NA20755.1kg	0.00945562	0.00747591	Italians
NA20756	NA20756.1kg	0.00966221	0.00715145	Italians
NA20757	NA20757.1kg	0.00969136	0.00732614	Italians
NA20758	NA20758.1kg	0.00961267	0.00714898	Italians
NA20759	NA20759.1kg	0.00991698	0.00747442	Italians
NA20760	NA20760.1kg	0.00959434	0.00614254	Italians
NA20761	NA20761.1kg	0.00979355	0.00714615	Italians
NA20762	NA20762.1kg	0.00989873	0.00743143	Italians
NA20763	NA20763.1kg	0.00963353	0.00716509	Italians
NA20764	NA20764.1kg	0.00982468	0.00706878	Italians
NA20765	NA20765.1kg	0.0098777	0.0069149	Italians
NA20766	NA20766.1kg	0.00976229	0.00694099	Italians
NA20767	NA20767.1kg	0.0097808	0.00701259	Italians
NA20768	NA20768.1kg	0.00970479	0.00691293	Italians
NA20769	NA20769.1kg	0.0100984	0.00736073	Italians
NA20770	NA20770.1kg	0.00970132	0.00720401	Italians
NA20771	NA20771.1kg	0.0100006	0.00815069	Italians
NA20772	NA20772.1kg	0.00957855	0.00764904	Italians
NA20773	NA20773.1kg	0.00948354	0.00686826	Italians
NA20774	NA20774.1kg	0.00937248	0.00721306	Italians
NA20775	NA20775.1kg	0.00940569	0.00667352	Italians
NA20778	NA20778.1kg	0.00959324	0.0073036	Italians
NA20783	NA20783.1kg	0.00902528	0.00742542	Italians
NA20785	NA20785.1kg	0.00941264	0.00667175	Italians
NA20786	NA20786.1kg	0.0090983	0.00735409	Italians
NA20787	NA20787.1kg	0.00975205	0.00777586	Italians
NA20790	NA20790.1kg	0.0098285	0.00803535	Italians
NA20792	NA20792.1kg	0.00977396	0.00731946	Italians
NA20795	NA20795.1kg	0.00971935	0.00744436	Italians
NA20796	NA20796.1kg	0.00946026	0.00737061	Italians
NA20797	NA20797.1kg	0.00966968	0.00693086	Italians
NA20798	NA20798.1kg	0.00956316	0.00698926	Italians
NA20799	NA20799.1kg	0.0100478	0.00786967	Italians
NA20800	NA20800.1kg	0.0102207	0.00758948	Italians
NA20801	NA20801.1kg	0.00983839	0.00754969	Italians
NA20802	NA20802.1kg	0.00977227	0.00745606	Italians
NA20803	NA20803.1kg	0.0100363	0.00745864	Italians
NA20804	NA20804.1kg	0.00987462	0.00698243	Italians
NA20805	NA20805.1kg	0.00978353	0.00777567	Italians
NA20806	NA20806.1kg	0.00979927	0.00744479	Italians
NA20807	NA20807.1kg	0.00990336	0.00685281	Italians
NA20808	NA20808.1kg	0.00953338	0.00664038	Italians
NA20809	NA20809.1kg	0.00992006	0.00750491	Italians
NA20810	NA20810.1kg	0.00962317	0.00743431	Italians
NA20811	NA20811.1kg	0.00937638	0.00748634	Italians
NA20812	NA20812.1kg	0.00990548	0.0067582	Italians
NA20813	NA20813.1kg	0.00978262	0.00703297	Italians
NA20814	NA20814.1kg	0.00992593	0.007065	Italians
NA20815	NA20815.1kg	0.00979952	0.00723758	Italians
NA20818	NA20818.1kg	0.00953459	0.00640316	Italians
NA20819	NA20819.1kg	0.00951687	0.00595724	Italians
NA20821	NA20821.1kg	0.00908363	0.00636506	Italians
NA20822	NA20822.1kg	0.00931019	0.00692193	Italians
NA20826	NA20826.1kg	0.00999175	0.00716714	Italians
NA20827	NA20827.1kg	0.00909211	0.00666446	Italians
NA20828	NA20828.1kg	0.00972179	0.00735729	Italians
NA20832	NA20832.1kg	0.00939631	0.00731614	Italians
nenets1	nenets1.turkic	-0.0101214	-0.026155	Siberia
nenets10	nenets10.turkic	-0.00599401	-0.0205222	Siberia
nenets11	nenets11.turkic	-0.010386	-0.0269309	Siberia
nenets13	nenets13.turkic	-0.011038	-0.0282733	Siberia
nenets14	nenets14.turkic	-0.0113136	-0.0280109	Siberia
nenets15	nenets15.turkic	-0.00535976	-0.0198089	Siberia
nenets2	nenets2.turkic	-0.0113564	-0.0287511	Siberia
nenets4	nenets4.turkic	-0.00958394	-0.0260226	Siberia
nenets5	nenets5.turkic	-0.0109131	-0.0275637	Siberia
nenets9	nenets9.turkic	-0.0110958	-0.0279752	Siberia
Nganassan1	Nganassan1.saqqaq	-0.0173828	-0.0366666	Siberia
Nganassan10	Nganassan10.saqqaq	-0.0166736	-0.0358466	Siberia
Nganassan11	Nganassan11.saqqaq	-0.00355474	-0.0167627	Siberia
Nganassan12	Nganassan12.saqqaq	-0.0174387	-0.0364799	Siberia
Nganassan13	Nganassan13.saqqaq	-0.0143444	-0.0315612	Siberia
Nganassan14	Nganassan14.saqqaq	-0.0179951	-0.0373245	Siberia
Nganassan15	Nganassan15.saqqaq	-0.0164604	-0.0357174	Siberia
Nganassan2	Nganassan2.saqqaq	-0.0167064	-0.0358711	Siberia
Nganassan3	Nganassan3.saqqaq	-0.0170391	-0.0364662	Siberia
Nganassan4	Nganassan4.saqqaq	-0.0135372	-0.0300186	Siberia
Nganassan5	Nganassan5.saqqaq	-0.0176232	-0.037421	Siberia
Nganassan6	Nganassan6.saqqaq	-0.00361353	-0.0175079	Siberia
Nganassan7	Nganassan7.saqqaq	-0.0181003	-0.0375817	Siberia
Nganassan8	Nganassan8.saqqaq	-0.0171636	-0.0357488	Siberia
Nganassan9	Nganassan9.saqqaq	-0.0169737	-0.0364595	Siberia
nganassanDu90-1m	nganassanDu90-1m.turkic	-0.0155011	-0.0338087	Siberia
nganassanVo32-1m	nganassanVo32-1m.turkic	-0.0180075	-0.0376998	Siberia
nivh70	nivh70.sakha	-0.0185919	-0.0349392	Siberia
NOG	125.inner-eurasia	3.94009e-05	-0.00940871	North-Caucasus
NOG	127.inner-eurasia	-0.00472797	-0.0148919	North-Caucasus
NOG	129.inner-eurasia	-0.000758836	-0.0103737	North-Caucasus
NOG	130.inner-eurasia	-0.00688755	-0.0190758	North-Caucasus
NOG	133.inner-eurasia	-0.00356402	-0.0138505	North-Caucasus
NOG	15.inner-eurasia	-0.00527535	-0.0166287	North-Caucasus
NOG	17.inner-eurasia	-0.00509364	-0.016354	North-Caucasus
NOG	18.inner-eurasia	-0.00444295	-0.0154523	North-Caucasus
NOG	19.inner-eurasia	-0.00525391	-0.0166701	North-Caucasus
NOG	21.inner-eurasia	-0.00628244	-0.017696	North-Caucasus
NOG	217.inner-eurasia	-0.00479903	-0.014572	North-Caucasus
NOG	220.inner-eurasia	-0.00205436	-0.01137	North-Caucasus
NOG	224.inner-eurasia	-0.00418621	-0.0145394	North-Caucasus
NOG	263.inner-eurasia	-0.0059338	-0.0169087	North-Caucasus
NOG	357.inner-eurasia	-0.00472097	-0.0152338	North-Caucasus
NOG	42.inner-eurasia	-0.00527042	-0.0162919	North-Caucasus
nogay1	nogay1.caucasus	0.00329502	-0.00296702	North-Caucasus
nogay10	nogay10.caucasus	0.00112242	-0.00655981	North-Caucasus
nogay11	nogay11.caucasus	0.00195616	-0.00520029	North-Caucasus
nogay12	nogay12.caucasus	0.00367385	-0.00267463	North-Caucasus
nogay13	nogay13.caucasus	0.00172494	-0.00580913	North-Caucasus
nogay14	nogay14.caucasus	0.00189705	-0.00598658	North-Caucasus
nogay15	nogay15.caucasus	-0.000878541	-0.00914048	North-Caucasus
nogay16	nogay16.caucasus	0.00271697	-0.00456893	North-Caucasus
nogay2	nogay2.caucasus	0.00238926	-0.00446855	North-Caucasus
nogay24	nogay24.lazaridis-2014	0.00207894	-0.00571534	North-Caucasus
nogay25	nogay25.lazaridis-2014	-0.000651592	-0.00890249	North-Caucasus
nogay3	nogay3.caucasus	0.00347494	-0.00379818	North-Caucasus
nogay33	nogay33.lazaridis-2014	0.00267399	-0.00451109	North-Caucasus
nogay34	nogay34.lazaridis-2014	0.0037286	-0.00240689	North-Caucasus
nogay35	nogay35.lazaridis-2014	0.0013518	-0.00620474	North-Caucasus
nogay4	nogay4.caucasus	0.00200953	-0.00467475	North-Caucasus
nogay42	nogay42.lazaridis-2014	0.00350346	-0.00279296	North-Caucasus
nogay44	nogay44.lazaridis-2014	0.00256082	-0.00429506	North-Caucasus
nogay45	nogay45.lazaridis-2014	0.00361153	-0.00366214	North-Caucasus
nogay46	nogay46.lazaridis-2014	0.00213257	-0.0046188	North-Caucasus
nogay5	nogay5.caucasus	0.00289046	-0.00396456	North-Caucasus
nogay6	nogay6.caucasus	0.0052501	-0.00135598	North-Caucasus
nogay7	nogay7.caucasus	0.00442108	-0.00198177	North-Caucasus
nogay8	nogay8.caucasus	0.00351619	-0.00264706	North-Caucasus
nogay9	nogay9.caucasus	0.00370858	-0.00249634	North-Caucasus
NOR101	NOR101.lazaridis-2014	0.00967647	0.00405706	Norwegians
NOR106	NOR106.lazaridis-2014	0.00991157	0.00388487	Norwegians
NOR107	NOR107.lazaridis-2014	0.0101566	0.00449528	Norwegians
NOR108	NOR108.lazaridis-2014	0.0106495	0.00416724	Norwegians
NOR109	NOR109.lazaridis-2014	0.011016	0.00455121	Norwegians
NOR111	NOR111.lazaridis-2014	0.0109201	0.004705	Norwegians
NOR119	NOR119.lazaridis-2014	0.0101935	0.00404801	Norwegians
NOR124	NOR124.lazaridis-2014	0.00984527	0.00378501	Norwegians
NOR126	NOR126.lazaridis-2014	0.0103231	0.00409553	Norwegians
NOR146	NOR146.lazaridis-2014	0.0102744	0.00388307	Norwegians
NOR148	NOR148.lazaridis-2014	0.0101517	0.00415247	Norwegians
NorthOssetia11	NorthOssetia11.lazaridis-2014	0.00667683	0.00258898	Ossetians
NorthOssetia12	NorthOssetia12.lazaridis-2014	0.00666268	0.00178713	Ossetians
NorthOssetia14	NorthOssetia14.lazaridis-2014	0.00691411	0.00227262	Ossetians
NorthOssetia17	NorthOssetia17.lazaridis-2014	0.00655811	0.00281668	Ossetians
NorthOssetia19	NorthOssetia19.lazaridis-2014	0.00646174	0.00210937	Ossetians
NorthOssetia2	NorthOssetia2.lazaridis-2014	0.00691902	0.00258131	Ossetians
NorthOssetia3	NorthOssetia3.lazaridis-2014	0.00635978	0.00142926	Ossetians
NorthOssetia5	NorthOssetia5.lazaridis-2014	0.00647971	0.00231838	Ossetians
NorthOssetia8	NorthOssetia8.lazaridis-2014	0.00639832	0.00183453	Ossetians
NorthOssetia9	NorthOssetia9.lazaridis-2014	0.00627412	0.0022064	Ossetians
Nov-005	Nov-005.lazaridis-2014	-0.0179338	-0.0376615	Siberia
OCE	058.inner-eurasia	0.00678265	0.00268079	Ossetians
OCE	155.inner-eurasia	0.00660597	0.00275312	Ossetians
OCE	160.inner-eurasia	0.00693273	0.003422	Ossetians
OCE	161.inner-eurasia	0.00745026	0.00395836	Ossetians
OCE	195.inner-eurasia	0.00673839	0.00293587	Ossetians
OCE	224.inner-eurasia	0.00691038	0.00418232	Ossetians
ossetian1-1m	ossetian1-1m.khazar	0.00704511	0.00354719	Ossetians
ossetian2-1m	ossetian2-1m.khazar	0.00617542	0.0021689	Ossetians
ossetian6-1m	ossetian6-1m.khazar	0.00685544	0.00274389	Ossetians
Poland132	Poland132.khazar	0.0103804	0.00328755	Poles
Poland133	Poland133.khazar	0.00855583	0.000850913	Poles
Poland135	Poland135.tambets-2018-660	0.00859857	0.00152403	Poles
Poland136	Poland136.khazar	0.00982251	0.00332293	Poles
Poland137	Poland137.khazar	0.00960966	0.00304609	Poles
Poland138	Poland138.khazar	0.00963795	0.00271009	Poles
Poland140	Poland140.khazar	0.00887962	0.00158262	Poles
Poland141	Poland141.khazar	0.0100806	0.00336398	Poles
Poland142	Poland142.khazar	0.00960046	0.00389243	Poles
Poland143	Poland143.khazar	0.0105082	0.00332057	Poles
Poland148	Poland148.tambets-2018-660	0.0102426	0.00236124	Poles
Poland149	Poland149.tambets-2018-660	0.00733124	-0.000173527	Poles
Poland150	Poland150.tambets-2018-660	0.0102698	0.00384573	Poles
Poland151	Poland151.tambets-2018-660	0.0105477	0.00380827	Poles
Pole-Poland1	Pole-Poland1.khazar	0.0101814	0.00367186	Poles
Pole-Poland11	Pole-Poland11.khazar	0.0106582	0.00442605	Poles
Pole-Poland2	Pole-Poland2.khazar	0.0103813	0.00368992	Poles
Pole-Poland3	Pole-Poland3.khazar	0.0100956	0.00382558	Poles
Pole-Poland5	Pole-Poland5.khazar	0.0101342	0.00389876	Poles
Pole-Poland6	Pole-Poland6.khazar	0.0102677	0.00352278	Poles
Pole-Poland9	Pole-Poland9.khazar	0.0100911	0.00410379	Poles
pole12p-1m	pole12p-1m.khazar	0.0102578	0.00414962	Poles
PV029	PV029.lazaridis-2016	0.00584585	0.00422874	Persians
PV030	PV030.lazaridis-2016	0.00530584	0.00364577	Persians
PV031	PV031.lazaridis-2016	0.00442767	0.00330968	Persians
PV032	PV032.lazaridis-2016	0.00552626	0.00398211	Persians
PV033	PV033.lazaridis-2016	0.0052513	0.00273456	Persians
PV034	PV034.lazaridis-2016	0.00607314	0.00448093	Persians
PV035	PV035.lazaridis-2016	0.00556748	0.00336609	Persians
PV036	PV036.lazaridis-2016	0.00521853	0.00461434	Persians
PV037	PV037.lazaridis-2016	0.00517968	0.00499314	Persians
PV038	PV038.lazaridis-2016	0.00421202	0.00199437	Persians
Rakr	203.inner-eurasia	0.00796897	3.44978e-05	Russians
Rakr	205.inner-eurasia	0.00797055	0.000319124	Russians
Rakr	237.inner-eurasia	0.00764261	-0.000173557	Russians
Rakr	248.inner-eurasia	0.00799929	-0.000211167	Russians
Rakr	341.inner-eurasia	0.00732021	-0.00148594	Russians
Rakr	345.inner-eurasia	0.00817238	2.48827e-05	Russians
Rakrlsh	002.inner-eurasia	0.00616194	-0.00285771	Russians
Rakrlsh	140.inner-eurasia	0.00595785	-0.00272349	Russians
Rakrlsh	143.inner-eurasia	0.00606911	-0.00286082	Russians
Rakrlsh	144.inner-eurasia	0.00657743	-0.00289935	Russians
Rakrlsh	149.inner-eurasia	0.00654249	-0.00219632	Russians
Rbgp	200.inner-eurasia	0.0101137	0.00277029	Russians
Rbgp	201.inner-eurasia	0.00973125	0.00389128	Russians
Rbgp	203.inner-eurasia	0.00996959	0.00361999	Russians
Rkbo	12.inner-eurasia	0.0100912	0.00345746	Russians
Rkbo	16.inner-eurasia	0.00959206	0.00264107	Russians
Rkbo	44.inner-eurasia	0.00965438	0.00279373	Russians
Rkbo	58.inner-eurasia	0.0100267	0.00333492	Russians
Rkbo	8.inner-eurasia	0.00782812	-0.000120008	Russians
Rksh	402.inner-eurasia	0.00882923	0.00111024	Russians
Rksh	405.inner-eurasia	0.00916518	0.00239601	Russians
Rksh	407.inner-eurasia	0.00895342	0.00244283	Russians
Rksh	412.inner-eurasia	0.00958517	0.00284619	Russians
Rkuch	03.inner-eurasia	0.00963483	0.00289883	Russians
Rkuch	05.inner-eurasia	0.00997177	0.00242866	Russians
Rkuch	53.inner-eurasia	0.00940828	0.00360909	Russians
Rkuch	58.inner-eurasia	0.00955685	0.00260827	Russians
Romania1	Romania1.jew	0.00992027	0.0054952	Romanians
Romania10	Romania10.jew	0.00932215	0.00531935	Romanians
Romania11	Romania11.jew	0.00986676	0.00464387	Romanians
Romania12	Romania12.jew	0.00940839	0.00503055	Romanians
Romania13	Romania13.jew	0.0100639	0.00544661	Romanians
Romania14	Romania14.jew	0.0095404	0.0053207	Romanians
Romania15	Romania15.jew	0.00915494	0.00509899	Romanians
Romania16	Romania16.jew	0.009246	0.0045586	Romanians
Romania2	Romania2.jew	0.00919029	0.00470544	Romanians
Romania3	Romania3.jew	0.0047152	0.00188671	Romanians
Romania4	Romania4.jew	0.00924211	0.0048168	Romanians
Romania5	Romania5.jew	0.00972881	0.00547774	Romanians
Romania6	Romania6.jew	0.00939872	0.00577752	Romanians
Romania7	Romania7.jew	0.00377518	0.000909534	Romanians
Romania8	Romania8.jew	0.00932819	0.00504378	Romanians
Romania9	Romania9.jew	0.00937707	0.00505446	Romanians
Romanian-Jew-1	Romanian-Jew-1.jew	0.00783661	0.00749291	Jews
Romanian-Jew-2	Romanian-Jew-2.jew	0.00826203	0.00537495	Jews
Romanian-Jew-3	Romanian-Jew-3.jew	0.0076793	0.00738529	Jews
Rorl	102.inner-eurasia	0.00880897	0.0012352	Russians
Rorl	110.inner-eurasia	0.00994216	0.00390411	Russians
Rorl	114.inner-eurasia	0.00971681	0.00345231	Russians
Rorl	155.inner-eurasia	0.00994744	0.00322356	Russians
RPin	114.inner-eurasia	0.00720468	-0.000957538	Russians
RPin	123.inner-eurasia	0.00695826	-0.00180671	Russians
RPin	143.inner-eurasia	0.00740569	-0.00168568	Russians
RPin	145.inner-eurasia	0.00737792	-0.00158176	Russians
RPin	151.inner-eurasia	0.00691244	-0.00199978	Russians
Rps	001.inner-eurasia	0.00962128	0.00292421	Russians
Rps	002.inner-eurasia	0.00970885	0.00308042	Russians
Rps	004.inner-eurasia	0.0104168	0.00348766	Russians
Rps	006.inner-eurasia	0.0098447	0.00232697	Russians
Rps	012.inner-eurasia	0.0103012	0.00314802	Russians
Rps	090.inner-eurasia	0.0096718	0.00202108	Russians
Rps	091.inner-eurasia	0.0097366	0.00302807	Russians
Rps	098.inner-eurasia	0.00960068	0.00295874	Russians
Rrzm	08.inner-eurasia	0.00981672	0.00349244	Russians
Rrzm	10.inner-eurasia	0.00934177	0.0025633	Russians
Rrzm	13.inner-eurasia	0.00876973	0.00180335	Russians
Rrzm	16.inner-eurasia	0.00955108	0.00310349	Russians
Rrzm	83.inner-eurasia	0.00941622	0.00318683	Russians
Rrzs	11.inner-eurasia	0.00914737	0.00175081	Russians
Rrzs	29.inner-eurasia	0.0059987	-0.0023604	Russians
Rrzs	3.inner-eurasia	0.00965638	0.00258459	Russians
Rrzs	32.inner-eurasia	0.00928926	0.00255047	Russians
Rrzs	58.inner-eurasia	0.00924893	0.00250139	Russians
Rrzs	66.inner-eurasia	0.00991688	0.00311866	Russians
Rrzs	7.inner-eurasia	0.00909739	0.00246605	Russians
Rrzs	88.inner-eurasia	0.00957465	0.00221986	Russians
Rsm	103.inner-eurasia	0.0103037	0.00408481	Russians
Rsm	109.inner-eurasia	0.00996248	0.00354419	Russians
Rsm	166.inner-eurasia	0.00985588	0.00370849	Russians
